plotid,date,species,tagnumber,status,cankerid,estdbh,dbh2012,symplfct,canker,lidelfct,x,y
GANAY02,28-Apr-08,UMCA,3239,Alive,NA,12.1,NA,10,0,NA,545669,4248943
GANAY02,28-Apr-08,UMCA,3238,Alive,NA,2.7,NA,23,0,NA,545669,4248943
GANAY02,28-Apr-08,UMCA,3237,Alive,NA,12.5,NA,10,0,NA,545669,4248943
GANAY02,28-Apr-08,UMCA,3236,Alive,NA,13.1,NA,17,0,NA,545669,4248943
GANAY02,28-Apr-08,UMCA,3235,Alive,NA,16.1,NA,13,0,NA,545669,4248943
GANAY02,28-Apr-08,UMCA,3234,Alive,NA,17.4,NA,8,0,NA,545669,4248943
GANAY02,28-Apr-08,QUAG,2337,Alive,NA,5.7,NA,NA,0,NA,545669,4248943
GANAY02,3-May-07,UMCA,3242,Dead,NA,2.6,NA,-9999,0,NA,545669,4248943
GANAY02,17-Apr-06,QUAG,2345,Alive,NA,13,NA,NA,0,NA,545669,4248943
GANAY02,3-May-07,QUAG,2329,Alive,NA,13.5,NA,NA,0,NA,545669,4248943
GANAY02,3-May-07,QUAG,2330,Alive,NA,14.4,NA,NA,0,NA,545669,4248943
GANAY02,17-Apr-06,QUAG,2332,Alive,NA,9.1,NA,NA,0,NA,545669,4248943
GANAY02,17-Apr-06,QUAG,2334,Alive,NA,9.3,NA,NA,0,NA,545669,4248943
GANAY02,17-Apr-06,QUAG,2335,Dead,NA,4.3,NA,NA,0,NA,545669,4248943
GANAY02,17-Apr-06,QUAG,2336,Alive,NA,6.7,NA,NA,0,NA,545669,4248943
GANAY02,17-Apr-06,QUAG,2337,Alive,NA,5.7,NA,NA,0,NA,545669,4248943
GANAY02,17-Apr-06,QUAG,2338,Alive,NA,17.7,NA,NA,0,NA,545669,4248943
GANAY02,17-Apr-06,QUAG,2339,Alive,NA,6.3,NA,NA,0,NA,545669,4248943
GANAY02,17-Apr-06,QUAG,2340,Alive,NA,9.8,NA,NA,0,NA,545669,4248943
GANAY02,17-Apr-06,QUAG,2341,Alive,NA,17.7,NA,NA,0,NA,545669,4248943
GANAY02,17-Apr-06,QUAG,2342,Alive,NA,15.8,NA,NA,0,NA,545669,4248943
GANAY02,3-May-07,QUAG,2328,Alive,NA,19,NA,NA,0,NA,545669,4248943
GANAY02,17-Apr-06,QUAG,2344,Alive,NA,5,NA,NA,0,NA,545669,4248943
GANAY02,17-Apr-06,QUAG,2331,Alive,NA,6.6,NA,NA,0,NA,545669,4248943
GANAY02,17-Apr-06,UMCA,3234,Alive,NA,17.4,NA,3,0,NA,545669,4248943
GANAY02,17-Apr-06,UMCA,3235,Alive,NA,16.1,NA,22,0,NA,545669,4248943
GANAY02,17-Apr-06,UMCA,3236,Alive,NA,13.1,NA,34,0,NA,545669,4248943
GANAY02,17-Apr-06,UMCA,3237,Alive,NA,12.5,NA,9,0,NA,545669,4248943
GANAY02,17-Apr-06,UMCA,3238,Alive,NA,2.7,NA,27,0,NA,545669,4248943
GANAY02,17-Apr-06,UMCA,3239,Alive,NA,12.1,NA,6,0,NA,545669,4248943
GANAY02,17-Apr-06,UMCA,3240,Alive,NA,9.5,NA,10,0,NA,545669,4248943
GANAY02,17-Apr-06,UMCA,3241,Dead,NA,3.2,NA,-9999,0,NA,545669,4248943
GANAY02,17-Apr-06,UMCA,3242,Alive,NA,2.6,NA,14,0,NA,545669,4248943
GANAY02,17-Apr-06,UMCA,3243,Alive,NA,11.6,NA,29,0,NA,545669,4248943
GANAY02,3-May-07,QUAG,2338,Alive,NA,17.7,NA,NA,0,NA,545669,4248943
GANAY02,28-Apr-08,QUAG,2339,Alive,NA,6.3,NA,NA,0,NA,545669,4248943
GANAY02,17-Apr-06,QUAG,2343,Alive,NA,17.1,NA,NA,0,NA,545669,4248943
GANAY02,17-Apr-06,QUAG,2333,Alive,NA,7.7,NA,NA,0,NA,545669,4248943
GARD01,23-Apr-09,UMCA,3783,Dead,NA,2.6,NA,-9999,0,NA,547446,4247641
GARD01,23-Apr-09,UMCA,3787,Alive,NA,10.4,NA,11,0,NA,547446,4247641
GARD01,23-Apr-09,UMCA,3785,Alive,NA,9.6,NA,16,0,NA,547446,4247641
GARD01,21-May-10,UMCA,3786,Alive,NA,1.3,NA,0,0,NA,547446,4247641
GARD01,23-Apr-09,UMCA,3786,Alive,NA,1.3,NA,-9999,0,NA,547446,4247641
GARD01,23-Apr-09,UMCA,3788,Alive,NA,10.8,NA,16,0,NA,547446,4247641
GARD01,23-Apr-09,QUCH,1471,Alive,NA,16.8,NA,NA,0,NA,547446,4247641
GARD01,23-Apr-09,QUCH,1472,Alive,NA,8.5,NA,NA,0,NA,547446,4247641
GARD01,23-Apr-09,QUKE,2415,Alive,NA,45.4,NA,NA,0,NA,547446,4247641
GARD01,23-Apr-09,UMCA,3782,Alive,NA,1.5,NA,4,0,NA,547446,4247641
GARD01,21-May-10,UMCA,3775,Alive,NA,7.6,NA,78,0,NA,547446,4247641
GARD01,23-Apr-09,QUAG,2417,Alive,NA,29.6,NA,NA,0,NA,547446,4247641
GARD01,23-Apr-09,UMCA,3789,Dead,NA,9.6,NA,-9999,0,NA,547446,4247641
GARD01,23-Apr-09,UMCA,3780,Alive,NA,9.7,NA,20,0,NA,547446,4247641
GARD01,23-Apr-09,UMCA,3779,Alive,NA,0.5,NA,34,0,NA,547446,4247641
GARD01,23-Apr-09,UMCA,3777,Alive,NA,9.9,NA,2,0,NA,547446,4247641
GARD01,23-Apr-09,UMCA,3776,Alive,NA,2.2,NA,4,0,NA,547446,4247641
GARD01,23-Apr-09,UMCA,3775,Alive,NA,7.6,NA,51,0,NA,547446,4247641
GARD01,23-Apr-09,QUAG,2419,Alive,NA,10.6,NA,NA,1,NA,547446,4247641
GARD01,23-Apr-09,UMCA,3778,Alive,NA,11.5,NA,58,0,NA,547446,4247641
GARD01,23-Apr-09,QUAG,2416,Alive,NA,54.2,NA,NA,0,NA,547446,4247641
GARD01,21-May-10,UMCA,3776,Alive,NA,2.2,NA,2,0,NA,547446,4247641
GARD01,21-May-10,UMCA,3785,Alive,NA,9.6,NA,6,0,NA,547446,4247641
GARD01,21-May-10,UMCA,3783,Dead,NA,2.6,NA,-9999,0,NA,547446,4247641
GARD01,21-May-10,UMCA,3782,Alive,NA,1.5,NA,1,0,NA,547446,4247641
GARD01,21-May-10,UMCA,3781,Alive,NA,9.2,NA,5,0,NA,547446,4247641
GARD01,21-May-10,UMCA,3780,Alive,NA,9.7,NA,6,0,NA,547446,4247641
GARD01,21-May-10,UMCA,3779,Alive,NA,0.5,NA,11,0,NA,547446,4247641
GARD01,21-May-10,UMCA,3778,Alive,NA,11.5,NA,35,0,NA,547446,4247641
GARD01,21-May-10,UMCA,3777,Alive,NA,9.9,NA,51,0,NA,547446,4247641
GARD01,23-Apr-09,QUAG,2418,Dead,NA,31.8,NA,NA,0,NA,547446,4247641
GARD01,21-May-10,QUKE,2415,Alive,NA,45.4,NA,NA,0,NA,547446,4247641
GARD01,21-May-10,UMCA,3796,Alive,NA,16,NA,28,0,NA,547446,4247641
GARD01,21-May-10,UMCA,3790,Alive,NA,7.1,NA,4,0,NA,547446,4247641
GARD01,21-May-10,UMCA,3797,Alive,NA,5.7,NA,37,0,NA,547446,4247641
GARD01,21-May-10,UMCA,3789,Dead,NA,9.6,NA,-9999,0,NA,547446,4247641
GARD01,21-May-10,UMCA,3788,Alive,NA,10.8,NA,7,0,NA,547446,4247641
GARD01,21-May-10,QUAG,2419,Alive,NA,10.6,NA,NA,0,NA,547446,4247641
GARD01,21-May-10,QUAG,2418,Dead,NA,31.8,NA,NA,0,NA,547446,4247641
GARD01,21-May-10,UMCA,3792,Alive,NA,7.8,NA,8,0,NA,547446,4247641
GARD01,21-May-10,QUAG,2416,Alive,NA,54.2,NA,NA,0,NA,547446,4247641
GARD01,21-May-10,UMCA,3793,Alive,NA,7.8,NA,70,0,NA,547446,4247641
GARD01,21-May-10,QUCH,1472,Alive,NA,8.5,NA,NA,0,NA,547446,4247641
GARD01,21-May-10,QUCH,1471,Alive,NA,16.8,NA,NA,0,NA,547446,4247641
GARD01,21-May-10,UMCA,3800,Alive,NA,9.8,NA,7,0,NA,547446,4247641
GARD01,21-May-10,UMCA,3799,Alive,NA,2.3,NA,27,0,NA,547446,4247641
GARD01,21-May-10,UMCA,3787,Alive,NA,10.4,NA,19,0,NA,547446,4247641
GARD01,23-Apr-09,UMCA,3781,Alive,NA,9.2,NA,27,0,NA,547446,4247641
GARD01,21-May-10,UMCA,3795,Alive,NA,7.8,NA,28,0,NA,547446,4247641
GARD01,21-May-10,QUAG,2417,Alive,NA,29.6,NA,NA,0,NA,547446,4247641
GARD01,23-Apr-09,UMCA,3800,Alive,NA,9.8,NA,6,0,NA,547446,4247641
GARD01,23-Apr-09,UMCA,3791,Alive,NA,10.2,NA,0,0,NA,547446,4247641
GARD01,23-Apr-09,UMCA,3792,Alive,NA,7.8,NA,14,0,NA,547446,4247641
GARD01,23-Apr-09,UMCA,3793,Alive,NA,7.8,NA,38,0,NA,547446,4247641
GARD01,23-Apr-09,UMCA,3794,Alive,NA,14.6,NA,11,0,NA,547446,4247641
GARD01,23-Apr-09,UMCA,3795,Alive,NA,7.8,NA,20,0,NA,547446,4247641
GARD01,23-Apr-09,UMCA,3796,Alive,NA,16,NA,11,0,NA,547446,4247641
GARD01,23-Apr-09,UMCA,3797,Alive,NA,5.7,NA,21,0,NA,547446,4247641
GARD01,21-May-10,UMCA,3791,Alive,NA,10.2,NA,1,0,NA,547446,4247641
GARD01,23-Apr-09,UMCA,3799,Alive,NA,2.3,NA,60,0,NA,547446,4247641
GARD01,23-Apr-09,UMCA,3790,Alive,NA,7.1,NA,11,0,NA,547446,4247641
GARD01,21-May-10,UMCA,3794,Alive,NA,14.6,NA,14,0,NA,547446,4247641
GARD01,24-May-11,UMCA,3790,Alive,NA,7.1,NA,17,0,NA,547446,4247641
GARD01,24-May-11,UMCA,3789,Dead,NA,9.6,NA,-9999,0,NA,547446,4247641
GARD01,24-May-11,UMCA,3788,Alive,NA,10.8,NA,3,0,NA,547446,4247641
GARD01,24-May-11,UMCA,3787,Alive,NA,10.4,NA,0,0,NA,547446,4247641
GARD01,24-May-11,UMCA,3785,Alive,NA,9.6,NA,8,0,NA,547446,4247641
GARD01,24-May-11,UMCA,3782,Alive,NA,1.5,NA,9,0,NA,547446,4247641
GARD01,24-May-11,UMCA,3781,Alive,NA,9.2,NA,9,0,NA,547446,4247641
GARD01,24-May-11,UMCA,3780,Alive,NA,9.7,NA,35,0,NA,547446,4247641
GARD01,24-May-11,UMCA,3779,Alive,NA,0.5,NA,20,0,NA,547446,4247641
GARD01,24-May-11,UMCA,3778,Alive,NA,11.5,NA,43,0,NA,547446,4247641
GARD01,24-May-11,UMCA,3791,Alive,NA,10.2,NA,0,0,NA,547446,4247641
GARD01,25-May-12,UMCA,3776,Alive,NA,2.2,2.8,4,0,NA,547446,4247641
GARD01,24-May-11,UMCA,3800,Alive,NA,9.8,NA,49,0,NA,547446,4247641
GARD01,25-May-12,UMCA,3775,Alive,NA,7.6,8.3,72,0,NA,547446,4247641
GARD01,25-May-12,UMCA,3787,Alive,NA,10.4,11.6,5,0,NA,547446,4247641
GARD01,24-May-11,QUAG,2419,Alive,NA,10.6,NA,NA,0,NA,547446,4247641
GARD01,24-May-11,QUAG,2418,Dead,NA,31.8,NA,NA,0,NA,547446,4247641
GARD01,24-May-11,QUAG,2417,Alive,NA,29.6,NA,NA,0,NA,547446,4247641
GARD01,24-May-11,QUAG,2416,Alive,NA,54.2,NA,NA,0,NA,547446,4247641
GARD01,24-May-11,QUCH,1472,Alive,NA,8.5,NA,NA,0,NA,547446,4247641
GARD01,24-May-11,UMCA,3797,Alive,NA,5.7,NA,33,0,NA,547446,4247641
GARD01,24-May-11,UMCA,7526,Alive,NA,7.3,NA,66,0,NA,547446,4247641
GARD01,24-May-11,UMCA,3792,Alive,NA,7.8,NA,12,0,NA,547446,4247641
GARD01,24-May-11,UMCA,3799,Alive,NA,2.3,NA,84,0,NA,547446,4247641
GARD01,25-May-12,UMCA,3777,Alive,NA,9.9,10.5,64,0,NA,547446,4247641
GARD01,24-May-11,UMCA,3796,Alive,NA,16,NA,21,0,NA,547446,4247641
GARD01,24-May-11,UMCA,3795,Alive,NA,7.8,NA,35,0,NA,547446,4247641
GARD01,24-May-11,UMCA,3794,Alive,NA,14.6,NA,17,0,NA,547446,4247641
GARD01,24-May-11,UMCA,3793,Alive,NA,7.8,NA,96,0,NA,547446,4247641
GARD01,24-May-11,QUCH,1471,Alive,NA,16.8,NA,NA,0,NA,547446,4247641
GARD01,25-May-12,QUAG,2417,Alive,NA,29.6,29.3,NA,0,NA,547446,4247641
GARD01,25-May-12,UMCA,3785,Alive,NA,9.6,8.4,26,0,NA,547446,4247641
GARD01,25-May-12,UMCA,3800,Alive,NA,9.8,10,14,0,NA,547446,4247641
GARD01,25-May-12,UMCA,7526,Alive,NA,7.3,6.6,50,0,NA,547446,4247641
GARD01,25-May-12,QUCH,1471,Alive,NA,16.8,19.2,NA,0,NA,547446,4247641
GARD01,25-May-12,QUCH,1472,Alive,NA,8.5,9.2,NA,0,NA,547446,4247641
GARD01,25-May-12,UMCA,3797,Alive,NA,5.7,5.8,23,0,NA,547446,4247641
GARD01,25-May-12,QUAG,2416,Alive,NA,54.2,57,NA,0,NA,547446,4247641
GARD01,25-May-12,UMCA,3796,Alive,NA,16,17.2,38,0,NA,547446,4247641
GARD01,25-May-12,QUAG,2418,Dead,NA,31.8,40,NA,0,NA,547446,4247641
GARD01,25-May-12,QUAG,2419,Alive,NA,10.6,11.2,NA,0,NA,547446,4247641
GARD01,24-May-11,UMCA,3777,Alive,NA,9.9,NA,17,0,NA,547446,4247641
GARD01,24-May-11,UMCA,3776,Alive,NA,2.2,NA,12,0,NA,547446,4247641
GARD01,24-May-11,UMCA,3783,Dead,NA,2.6,NA,-9999,0,NA,547446,4247641
GARD01,24-May-11,UMCA,3775,Alive,NA,7.6,NA,80,0,NA,547446,4247641
GARD01,25-May-12,QUKE,2415,Alive,NA,45.4,47.3,NA,0,NA,547446,4247641
GARD01,25-May-12,UMCA,3789,Dead,NA,9.6,9.7,-9999,0,NA,547446,4247641
GARD01,25-May-12,UMCA,3779,Alive,NA,0.5,2.8,9,0,NA,547446,4247641
GARD01,25-May-12,UMCA,3780,Alive,NA,9.7,10.7,4,0,NA,547446,4247641
GARD01,25-May-12,UMCA,3781,Alive,NA,9.2,8.8,5,0,NA,547446,4247641
GARD01,25-May-12,UMCA,3782,Alive,NA,1.5,2.2,0,0,NA,547446,4247641
GARD01,25-May-12,UMCA,3783,Alive,NA,2.6,2.5,4,0,NA,547446,4247641
GARD01,25-May-12,UMCA,3799,Alive,NA,2.3,2.7,64,0,NA,547446,4247641
GARD01,25-May-12,UMCA,3788,Alive,NA,10.8,11.6,11,0,NA,547446,4247641
GARD01,25-May-12,UMCA,3778,Alive,NA,11.5,12.8,46,0,NA,547446,4247641
GARD01,25-May-12,UMCA,3790,Alive,NA,7.1,7.2,9,0,NA,547446,4247641
GARD01,25-May-12,UMCA,3791,Alive,NA,10.2,11.1,3,0,NA,547446,4247641
GARD01,25-May-12,UMCA,3792,Alive,NA,7.8,7.7,6,0,NA,547446,4247641
GARD01,25-May-12,UMCA,3793,Alive,NA,7.8,8.6,93,0,NA,547446,4247641
GARD01,25-May-12,UMCA,3794,Alive,NA,14.6,16.3,18,0,NA,547446,4247641
GARD01,25-May-12,UMCA,3795,Alive,NA,7.8,10,47,0,NA,547446,4247641
GARD01,25-May-12,UMCA,3786,Alive,NA,1.3,2,9,0,NA,547446,4247641
GARD01,24-May-11,UMCA,3786,Alive,NA,1.3,NA,6,0,NA,547446,4247641
GARD01,16-Jun-04,UMCA,3793,Alive,NA,7.8,NA,0,0,NA,547446,4247641
GARD01,16-Jun-04,UMCA,3781,Alive,NA,9.2,NA,0,0,NA,547446,4247641
GARD01,16-Jun-04,UMCA,3782,Alive,NA,1.5,NA,0,0,NA,547446,4247641
GARD01,16-Jun-04,UMCA,3783,Alive,NA,2.6,NA,0,0,NA,547446,4247641
GARD01,16-Jun-04,UMCA,3785,Alive,NA,9.6,NA,0,0,NA,547446,4247641
GARD01,16-Jun-04,UMCA,3786,Alive,NA,1.3,NA,0,0,NA,547446,4247641
GARD01,16-Jun-04,UMCA,3787,Alive,NA,10.4,NA,0,0,NA,547446,4247641
GARD01,16-Jun-04,UMCA,3788,Alive,NA,10.8,NA,0,0,NA,547446,4247641
GARD01,16-Jun-04,UMCA,3789,Alive,NA,9.6,NA,0,0,NA,547446,4247641
GARD01,16-Jun-04,UMCA,3790,Alive,NA,7.1,NA,0,0,NA,547446,4247641
GARD01,4-Mar-04,QUCH,1471,Alive,NA,16.8,NA,NA,0,NA,547446,4247641
GARD01,16-Jun-04,UMCA,3792,Alive,NA,7.8,NA,0,0,NA,547446,4247641
GARD01,27-Apr-05,UMCA,3781,Alive,NA,9.2,NA,0,0,NA,547446,4247641
GARD01,16-Jun-04,UMCA,3795,Alive,NA,7.8,NA,0,0,NA,547446,4247641
GARD01,16-Jun-04,UMCA,3797,Alive,NA,5.7,NA,0,0,NA,547446,4247641
GARD01,16-Jun-04,UMCA,3799,Alive,NA,2.3,NA,0,0,NA,547446,4247641
GARD01,16-Jun-04,UMCA,3800,Alive,NA,9.8,NA,0,0,NA,547446,4247641
GARD01,4-Mar-04,QUAG,2416,Alive,NA,54.2,NA,NA,0,NA,547446,4247641
GARD01,4-Mar-04,QUAG,2417,Alive,NA,29.6,NA,NA,0,NA,547446,4247641
GARD01,4-Mar-04,QUKE,2415,Alive,NA,45.4,NA,NA,0,NA,547446,4247641
GARD01,4-Mar-04,QUCH,1472,Alive,NA,8.5,NA,NA,0,NA,547446,4247641
GARD01,16-Jun-04,UMCA,3791,Alive,NA,10.2,NA,0,0,NA,547446,4247641
GARD01,27-Apr-05,UMCA,3792,Alive,NA,7.8,NA,0,0,NA,547446,4247641
GARD01,27-Apr-05,UMCA,3800,Alive,NA,9.8,NA,0,0,NA,547446,4247641
GARD01,16-Jun-04,UMCA,3775,Alive,NA,7.6,NA,0,0,NA,547446,4247641
GARD01,16-Jun-04,UMCA,3776,Alive,NA,2.2,NA,0,0,NA,547446,4247641
GARD01,16-Jun-04,UMCA,3777,Alive,NA,9.9,NA,0,0,NA,547446,4247641
GARD01,16-Jun-04,UMCA,3778,Alive,NA,11.5,NA,0,0,NA,547446,4247641
GARD01,27-Apr-05,UMCA,3799,Alive,NA,2.3,NA,0,0,NA,547446,4247641
GARD01,27-Apr-05,UMCA,3797,Alive,NA,5.7,NA,0,0,NA,547446,4247641
GARD01,27-Apr-05,UMCA,3796,Alive,NA,16,NA,0,0,NA,547446,4247641
GARD01,27-Apr-05,UMCA,3795,Alive,NA,7.8,NA,0,0,NA,547446,4247641
GARD01,16-Jun-04,UMCA,3780,Alive,NA,9.7,NA,0,0,NA,547446,4247641
GARD01,27-Apr-05,UMCA,3793,Alive,NA,7.8,NA,0,0,NA,547446,4247641
GARD01,16-Jun-04,UMCA,3779,Alive,NA,0.5,NA,0,0,NA,547446,4247641
GARD01,27-Apr-05,UMCA,3791,Alive,NA,10.2,NA,0,0,NA,547446,4247641
GARD01,27-Apr-05,UMCA,3790,Alive,NA,7.1,NA,0,0,NA,547446,4247641
GARD01,27-Apr-05,UMCA,3789,Alive,NA,9.6,NA,0,0,NA,547446,4247641
GARD01,27-Apr-05,UMCA,3788,Alive,NA,10.8,NA,0,0,NA,547446,4247641
GARD01,27-Apr-05,UMCA,3787,Alive,NA,10.4,NA,0,0,NA,547446,4247641
GARD01,27-Apr-05,UMCA,3786,Alive,NA,1.3,NA,0,0,NA,547446,4247641
GARD01,27-Apr-05,UMCA,3785,Alive,NA,9.6,NA,0,0,NA,547446,4247641
GARD01,27-Apr-05,UMCA,3783,Alive,NA,2.6,NA,0,0,NA,547446,4247641
GARD01,27-Apr-05,UMCA,3782,Alive,NA,1.5,NA,0,0,NA,547446,4247641
GARD01,16-Jun-04,UMCA,3796,Alive,NA,16,NA,0,0,NA,547446,4247641
GARD01,27-Apr-05,UMCA,3794,Alive,NA,14.6,NA,0,0,NA,547446,4247641
GARD01,27-Apr-05,UMCA,3776,Alive,NA,2.2,NA,0,0,NA,547446,4247641
GARD01,27-Apr-05,QUCH,1472,Alive,NA,8.5,NA,NA,0,NA,547446,4247641
GARD01,27-Apr-05,QUKE,2415,Alive,NA,45.4,NA,NA,0,NA,547446,4247641
GARD01,27-Apr-05,QUAG,2417,Alive,NA,29.6,NA,NA,0,NA,547446,4247641
GARD01,27-Apr-05,QUAG,2416,Alive,NA,54.2,NA,NA,0,NA,547446,4247641
GARD01,27-Apr-05,QUAG,2418,Alive,NA,31.8,NA,NA,0,NA,547446,4247641
GARD01,27-Apr-05,QUCH,1471,Alive,NA,16.8,NA,NA,0,NA,547446,4247641
GARD01,27-Apr-05,UMCA,3775,Alive,NA,7.6,NA,0,0,NA,547446,4247641
GARD01,27-Apr-05,UMCA,3779,Alive,NA,0.5,NA,0,0,NA,547446,4247641
GARD01,27-Apr-05,UMCA,3777,Alive,NA,9.9,NA,0,0,NA,547446,4247641
GARD01,27-Apr-05,UMCA,3778,Alive,NA,11.5,NA,0,0,NA,547446,4247641
GARD01,27-Apr-05,UMCA,3780,Alive,NA,9.7,NA,0,0,NA,547446,4247641
GARD01,16-Jun-04,UMCA,3794,Alive,NA,14.6,NA,0,0,NA,547446,4247641
GARD01,4-Mar-04,QUAG,2419,Alive,NA,10.6,NA,NA,0,NA,547446,4247641
GARD01,4-Mar-04,QUAG,2418,Alive,NA,31.8,NA,NA,0,NA,547446,4247641
GARD01,27-Apr-05,QUAG,2419,Alive,NA,10.6,NA,NA,0,NA,547446,4247641
GARD01,2-May-08,UMCA,3787,Alive,NA,10.4,NA,3,0,NA,547446,4247641
GARD01,26-Apr-06,UMCA,3790,Alive,NA,7.1,NA,0,0,NA,547446,4247641
GARD01,15-May-07,UMCA,3795,Alive,NA,7.8,NA,0,0,NA,547446,4247641
GARD01,26-Apr-06,UMCA,3789,Dead,NA,9.6,NA,-9999,0,NA,547446,4247641
GARD01,26-Apr-06,UMCA,3788,Alive,NA,10.8,NA,0,0,NA,547446,4247641
GARD01,26-Apr-06,UMCA,3787,Alive,NA,10.4,NA,0,0,NA,547446,4247641
GARD01,26-Apr-06,UMCA,3786,Alive,NA,1.3,NA,0,0,NA,547446,4247641
GARD01,26-Apr-06,UMCA,3785,Alive,NA,9.6,NA,0,0,NA,547446,4247641
GARD01,26-Apr-06,UMCA,3783,Alive,NA,2.6,NA,0,0,NA,547446,4247641
GARD01,26-Apr-06,UMCA,3782,Alive,NA,1.5,NA,0,0,NA,547446,4247641
GARD01,2-May-08,UMCA,3788,Alive,NA,10.8,NA,7,0,NA,547446,4247641
GARD01,2-May-08,UMCA,3789,Dead,NA,9.6,NA,-9999,0,NA,547446,4247641
GARD01,2-May-08,UMCA,3786,Alive,NA,1.3,NA,-9999,0,NA,547446,4247641
GARD01,2-May-08,UMCA,3785,Alive,NA,9.6,NA,17,0,NA,547446,4247641
GARD01,2-May-08,UMCA,3783,Dead,NA,2.6,NA,-9999,0,NA,547446,4247641
GARD01,2-May-08,UMCA,3782,Alive,NA,1.5,NA,12,0,NA,547446,4247641
GARD01,2-May-08,UMCA,3781,Alive,NA,9.2,NA,2,0,NA,547446,4247641
GARD01,2-May-08,UMCA,3780,Alive,NA,9.7,NA,19,0,NA,547446,4247641
GARD01,26-Apr-06,UMCA,3780,Alive,NA,9.7,NA,0,0,NA,547446,4247641
GARD01,2-May-08,UMCA,3778,Alive,NA,11.5,NA,22,0,NA,547446,4247641
GARD01,15-May-07,UMCA,3775,Alive,NA,7.6,NA,0,0,NA,547446,4247641
GARD01,2-May-08,UMCA,3776,Alive,NA,2.2,NA,11,0,NA,547446,4247641
GARD01,26-Apr-06,UMCA,3781,Alive,NA,9.2,NA,0,0,NA,547446,4247641
GARD01,26-Apr-06,UMCA,3799,Alive,NA,2.3,NA,0,0,NA,547446,4247641
GARD01,2-May-08,UMCA,3794,Alive,NA,14.6,NA,20,0,NA,547446,4247641
GARD01,2-May-08,UMCA,3793,Alive,NA,7.8,NA,80,0,NA,547446,4247641
GARD01,2-May-08,UMCA,3792,Alive,NA,7.8,NA,9,0,NA,547446,4247641
GARD01,2-May-08,UMCA,3791,Alive,NA,10.2,NA,3,0,NA,547446,4247641
GARD01,2-May-08,UMCA,3790,Alive,NA,7.1,NA,5,0,NA,547446,4247641
GARD01,2-May-08,UMCA,3796,Alive,NA,16,NA,19,0,NA,547446,4247641
GARD01,2-May-08,UMCA,3797,Alive,NA,5.7,NA,58,0,NA,547446,4247641
GARD01,2-May-08,UMCA,3799,Alive,NA,2.3,NA,92,0,NA,547446,4247641
GARD01,2-May-08,UMCA,3777,Alive,NA,9.9,NA,2,0,NA,547446,4247641
GARD01,2-May-08,UMCA,3800,Alive,NA,9.8,NA,24,0,NA,547446,4247641
GARD01,26-Apr-06,UMCA,3791,Alive,NA,10.2,NA,0,0,NA,547446,4247641
GARD01,26-Apr-06,UMCA,3800,Alive,NA,9.8,NA,0,0,NA,547446,4247641
GARD01,26-Apr-06,UMCA,3792,Alive,NA,7.8,NA,0,0,NA,547446,4247641
GARD01,15-May-07,QUKE,2415,Alive,NA,45.4,NA,NA,0,NA,547446,4247641
GARD01,15-May-07,QUCH,1472,Alive,NA,8.5,NA,NA,0,NA,547446,4247641
GARD01,15-May-07,QUAG,2418,Dead,NA,31.8,NA,NA,0,NA,547446,4247641
GARD01,15-May-07,QUAG,2416,Alive,NA,54.2,NA,NA,0,NA,547446,4247641
GARD01,26-Apr-06,UMCA,3797,Alive,NA,5.7,NA,0,0,NA,547446,4247641
GARD01,26-Apr-06,UMCA,3796,Alive,NA,16,NA,0,0,NA,547446,4247641
GARD01,26-Apr-06,UMCA,3795,Alive,NA,7.8,NA,0,0,NA,547446,4247641
GARD01,26-Apr-06,UMCA,3794,Alive,NA,14.6,NA,0,0,NA,547446,4247641
GARD01,26-Apr-06,UMCA,3793,Alive,NA,7.8,NA,0,0,NA,547446,4247641
GARD01,2-May-08,UMCA,3795,Alive,NA,7.8,NA,37,0,NA,547446,4247641
GARD01,2-May-08,UMCA,3775,Alive,NA,7.6,NA,52,0,NA,547446,4247641
GARD01,15-May-07,UMCA,3792,Alive,NA,7.8,NA,0,0,NA,547446,4247641
GARD01,15-May-07,UMCA,3780,Alive,NA,9.7,NA,0,0,NA,547446,4247641
GARD01,15-May-07,UMCA,3782,Alive,NA,1.5,NA,0,0,NA,547446,4247641
GARD01,26-Apr-06,QUAG,2418,Alive,NA,31.8,NA,NA,0,NA,547446,4247641
GARD01,15-May-07,UMCA,3785,Alive,NA,9.6,NA,0,0,NA,547446,4247641
GARD01,15-May-07,UMCA,3786,Alive,NA,1.3,NA,0,0,NA,547446,4247641
GARD01,15-May-07,UMCA,3787,Alive,NA,10.4,NA,0,0,NA,547446,4247641
GARD01,15-May-07,UMCA,3788,Alive,NA,10.8,NA,0,0,NA,547446,4247641
GARD01,15-May-07,UMCA,3789,Alive,NA,9.6,NA,0,0,NA,547446,4247641
GARD01,26-Apr-06,QUAG,2419,Alive,NA,10.6,NA,NA,0,NA,547446,4247641
GARD01,15-May-07,UMCA,3791,Alive,NA,10.2,NA,0,0,NA,547446,4247641
GARD01,15-May-07,UMCA,3781,Alive,NA,9.2,NA,0,0,NA,547446,4247641
GARD01,15-May-07,UMCA,3793,Alive,NA,7.8,NA,0,0,NA,547446,4247641
GARD01,15-May-07,UMCA,3794,Alive,NA,14.6,NA,0,0,NA,547446,4247641
